player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,team,team_name,team_logo,team_color,team_color2,team_roster,height,weight,college;
00-0023541,,Kyle Orton,QB,QB,,KC,2011.0,16.0,REG,LV,21.0,36.0,300.0,1.0,2.0,0.0,-0.0,0.0,0.0,275.0,146.0,14.0,0.31514657,0.0,1.0909091,0.04236422,1.0,2.0,0.0,0.0,0.0,0.0,-0.84959805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,12.2,12.2,KC,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,#E31837,#FFB612,KC,76.0,225.0,;
00-0023541,,Kyle Orton,QB,QB,,KC,2011.0,16.0,REG,LV,21.0,36.0,300.0,1.0,2.0,0.0,-0.0,0.0,0.0,275.0,146.0,14.0,0.31514657,0.0,1.0909091,0.04236422,1.0,2.0,0.0,0.0,0.0,0.0,-0.84959805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,12.2,12.2,KC,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,#E31837,#FFB612,DEN,76.0,225.0,;
00-0023541,,Kyle Orton,QB,QB,,KC,2011.0,17.0,REG,DEN,15.0,29.0,180.0,0.0,0.0,1.0,5.0,0.0,0.0,256.0,55.0,8.0,1.567298,0.0,0.703125,0.0006246742,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,7.1,7.1,KC,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,#E31837,#FFB612,KC,76.0,225.0,;
00-0023541,,Kyle Orton,QB,QB,,KC,2011.0,17.0,REG,DEN,15.0,29.0,180.0,0.0,0.0,1.0,5.0,0.0,0.0,256.0,55.0,8.0,1.567298,0.0,0.703125,0.0006246742,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,7.1,7.1,KC,Kansas City Chiefs,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,#E31837,#FFB612,DEN,76.0,225.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0,17.0,1.0,0.0,0.0,2.0,1.2388991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,7.7,7.7,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,5.0,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,-0.17809781,0.0,1.0,1.0,7.0,0.0,0.0,0.0,-1.0,8.0,0.0,0.17271268,0.0,-7.0,0.02631579,-0.004048583,0.036639675,0.0,1.0,2.0,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,6.0,REG,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,11.0,32.0,1.0,0.0,0.0,3.0,-2.1890237,0.0,1.0,1.0,3.0,0.0,0.0,0.0,-4.0,7.0,0.0,-0.44235715,0.0,-0.75,0.032258064,-0.014925373,0.037939336,0.0,9.5,10.5,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,7.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,39.0,1.0,0.0,0.0,2.0,1.4572947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-6.6176324,0.0,0.0,0.03125,0.012048192,0.055308733,0.0,9.9,9.9,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,9.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,31.0,1.0,0.0,0.0,3.0,1.3750707,0.0,1.0,1.0,8.0,0.0,0.0,0.0,-4.0,12.0,0.0,0.1500545,0.0,-2.0,0.032258064,-0.012158055,0.039876457,0.0,9.9,10.9,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,10.0,REG,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,13.0,27.0,0.0,0.0,0.0,2.0,-5.703017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,2.7,2.7,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,11.0,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,25.0,1.0,0.0,0.0,2.0,1.2636498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,8.5,8.5,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,12.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,63.0,0.0,0.0,0.0,3.0,1.520033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,6.3,6.3,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,13.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,44.0,0.0,0.0,0.0,2.0,-4.265938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44055745,0.0,,0.041666668,0.0,0.0625,0.0,4.4,4.4,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,14.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,108.0,1.0,1.0,1.0,5.0,-4.7935057,0.0,2.0,4.0,32.0,0.0,0.0,0.0,21.0,22.0,1.0,-0.6801686,0.0,1.5238096,0.21052632,0.15671642,0.42549098,0.0,18.0,20.0,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023544,,Marion Barber,RB,RB,,CHI,2011.0,15.0,REG,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,11.0,33.0,0.0,0.0,0.0,2.0,-1.6982151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,3.3,3.3,CHI,Chicago Bears,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,#0B162A,#E64100,CHI,71.0,218.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,1.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,6.0,29.0,0.0,0.0,0.0,2.0,-0.1774721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-1.4690874,0.0,0.0,0.03125,0.03076923,0.06841346,0.0,2.9,2.9,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,2.0,REG,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,16.0,50.0,1.0,0.0,0.0,3.0,-3.5332909,0.0,1.0,1.0,17.0,0.0,0.0,0.0,3.0,14.0,1.0,1.0013292,0.0,5.6666665,0.033333335,0.010830325,0.057581227,0.0,12.7,13.7,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,3.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,19.0,0.0,0.0,0.0,1.0,-0.9147524,1.0,2.0,3.0,42.0,1.0,0.0,0.0,20.0,24.0,1.0,3.1923852,0.0,2.1,0.13043478,0.08695652,0.25652173,0.0,14.1,16.1,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,4.0,REG,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,18.0,1.0,0.0,0.0,1.0,-1.871196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,-0.73903376,0.0,-0.0,0.025,-0.008,0.0319,0.0,7.8,8.8,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,8.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,10.0,0.0,0.0,0.0,0.0,-1.6870787,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,-1.0393693,0.0,-0.0,0.044444446,-0.01,0.059666667,0.0,1.0,2.0,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,9.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,18.0,72.0,1.0,0.0,0.0,3.0,-0.44551647,0.0,4.0,5.0,28.0,0.0,0.0,0.0,-3.0,32.0,2.0,1.499705,0.0,-9.333333,0.12820514,-0.007751938,0.18688133,0.0,16.0,20.0,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,10.0,REG,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,18.0,55.0,0.0,0.0,0.0,3.0,-3.4872987,0.0,2.0,2.0,17.0,0.0,0.0,0.0,-5.0,22.0,1.0,1.233892,0.0,-3.4,0.05,-0.012077294,0.066545896,0.0,7.2,9.2,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,11.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,21.0,0.0,0.0,0.0,1.0,-5.3025446,0.0,3.0,4.0,11.0,0.0,0.0,0.0,3.0,8.0,0.0,-2.1518562,0.0,3.6666667,0.114285715,0.007444169,0.17663948,0.0,3.2,6.2,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,12.0,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,13.0,46.0,1.0,1.0,0.0,5.0,0.7774105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,10.6,10.6,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,13.0,REG,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,8.0,59.0,1.0,0.0,0.0,5.0,3.7581844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.51875216,0.0,-0.0,0.025,-0.0025510204,0.035714287,0.0,11.9,11.9,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,14.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,19.0,101.0,2.0,0.0,0.0,6.0,3.982677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-0.5238332,0.0,-0.0,0.022222223,-0.012711864,0.024435028,0.0,22.1,22.1,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,15.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,8.0,33.0,0.0,1.0,0.0,1.0,0.3260234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,3.3,3.3,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,16.0,REG,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,42.0,0.0,0.0,0.0,1.0,0.07943096,0.0,1.0,1.0,13.0,0.0,0.0,0.0,-3.0,16.0,1.0,2.096768,0.0,-4.3333335,0.037037037,-0.01,0.048555557,0.0,5.5,6.5,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,17.0,REG,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,16.0,0.0,1.0,0.0,0.0,-7.7203918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.48228803,0.0,0.0,0.030303031,0.008695652,0.051541504,0.0,1.6,1.6,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,18.0,POST,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,14.0,92.0,0.0,0.0,0.0,5.0,3.6458027,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,-0.14808996,0.0,0.0,0.06451613,0.0,0.09677419,0.0,10.0,12.0,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,19.0,POST,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,22.0,1.0,0.0,0.0,1.0,-0.42144156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,8.2,8.2,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,20.0,POST,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0,13.0,0.0,0.0,0.0,1.0,-3.7591867,0.0,2.0,2.0,8.0,0.0,0.0,0.0,-1.0,9.0,0.0,0.00022155489,0.0,-8.0,0.035714287,-0.0019417476,0.052212205,0.0,2.1,4.1,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023545,,Brandon Jacobs,RB,RB,,NYG,2011.0,21.0,POST,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,9.0,37.0,0.0,0.0,0.0,2.0,0.44176388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.53876716,0.0,0.0,0.025,0.008571428,0.0435,0.0,3.7,3.7,NYG,New York Giants,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,#0B2265,#A71930,NYG,76.0,264.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,1.0,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,21.0,0.0,0.0,0.0,12.0,9.0,1.0,1.8596058,0.0,1.75,0.041666668,0.06122449,0.10535714,0.0,2.1,3.1,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,2.0,REG,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,9.0,0.0,0.0,0.0,21.0,0.0,0.0,-0.6742323,0.0,0.42857143,0.074074075,0.088607594,0.17313643,0.0,0.9,1.9,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,3.0,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-0.56817615,0.0,0.0,0.02631579,0.014204546,0.049416866,0.0,0.0,0.0,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,4.0,REG,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,14.0,0.0,0.0,0.0,-1.0,15.0,0.0,0.718078,0.0,0.0,0.04761905,-0.007194245,0.0663926,0.0,1.4,2.4,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,5.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,9.0,112.0,1.0,0.0,0.0,96.0,45.0,2.0,4.4764585,0.0,1.1666666,0.18,0.23357664,0.43350366,0.0,17.2,22.2,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,6.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,-1.1222858,0.0,0.0,0.054054055,0.15194346,0.1874415,0.0,0.0,0.0,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,7.0,REG,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,31.0,1.0,0.0,0.0,25.0,6.0,2.0,4.7394834,0.0,1.24,0.09090909,0.10373444,0.20897774,0.0,9.1,11.1,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,8.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,19.0,1.0,0.0,0.0,9.0,10.0,2.0,3.431468,0.0,2.1111112,0.071428575,0.02631579,0.1255639,0.0,7.9,9.9,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,9.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,27.0,0.0,0.0,0.0,16.0,11.0,1.0,1.7744837,0.0,1.6875,0.09090909,0.14035088,0.23460925,0.0,2.7,4.7,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,10.0,REG,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55187815,0.0,,0.06666667,0.0,0.1,0.0,0.0,0.0,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,12.0,REG,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,20.0,1.0,0.0,0.0,12.0,8.0,1.0,2.8470075,0.0,1.6666666,0.037037037,0.12244898,0.14126985,0.0,8.0,9.0,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,13.0,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.4012234,0.0,1.5,0.04,0.006451613,0.06451613,0.0,6.3,7.3,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,14.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,22.0,1.0,0.0,0.0,17.0,5.0,2.0,3.5572827,0.0,1.2941177,0.071428575,0.04197531,0.13652557,0.0,8.2,11.2,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,15.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,4.0,19.0,0.0,0.0,0.0,24.0,10.0,2.0,1.186413,0.0,0.7916667,0.13333334,0.12765957,0.28936172,0.0,1.9,3.9,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,16.0,REG,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,38.0,0.0,0.0,0.0,19.0,19.0,2.0,0.5963604,0.0,2.0,0.25,0.1557377,0.4840164,0.0,3.8,7.8,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,17.0,REG,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,18.0,0.0,0.0,0.0,8.0,10.0,1.0,1.6369355,0.0,2.25,0.09677419,0.03508772,0.16972269,0.0,1.8,4.8,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
00-0023630,,Joel Dreessen,TE,TE,,HOU,2011.0,19.0,POST,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-0.6887228,0.0,0.0,0.028571429,0.012437811,0.05156361,0.0,0.0,0.0,HOU,Houston Texans,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,#03202F,#A71930,HST,76.0,245.0,;
